annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
pd60cc114_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,-1,64
pd60cc114_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,-1
pd60cc114_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,66,-1
pd60cc114_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Positive,-1,1
pd60cc114_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,-1,24
pd60cc114_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,-1,3
pd60cc114_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,-1,68
pd60cc114_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,-1,2
pd60cc114_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,-1,11
pd60cc114_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,SlightlyPositive,4,51
pd60cc114_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,65,26
pd60cc114_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,30,23
pd60cc114_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,53,50
pd60cc114_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,-1,-1
pd60cc114_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,-1
pd60cc114_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,-1,94
pd60cc114_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,39
pd60cc114_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,183,-1
pd60cc114_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,-1
pd60cc114_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,158,6
pd60cc114_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,172,13
pd60cc114_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,SlightlyNegative,61,22
pd60cc114_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,103,30
pd60cc114_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,141,16
pd60cc114_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,162,9
pd60cc114_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,-1,-1
pd60cc114_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,3,13
pd60cc114_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,-1,8
pd60cc114_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
pd60cc114_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,-1,10
pd60cc114_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,SlightlyNegative,8,35
pd60cc114_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,134,5
pd60cc114_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,-1,-1
pd60cc114_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,176,71
pd60cc114_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Positive,16,4
pd60cc114_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Positive,2,52
pd60cc114_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,84,9
pd60cc114_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,22
pd60cc114_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,d60cc114-668d-4e79-b7f5-904febca11c7,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,-1,0
p17554996_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,-1,-1
p17554996_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,31
p17554996_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,14
p17554996_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,17554996-78dc-4b50-bdd2-9608ca688462,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,SlightlyPositive,74,33
p17554996_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,-1,29
p17554996_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,17554996-78dc-4b50-bdd2-9608ca688462,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,63,18
p17554996_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,6,-1
p17554996_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,141,7
p17554996_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,Negative,14,-1
p17554996_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,SlightlyPositive,11,3
p17554996_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,54,0
p17554996_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,-1,64
p17554996_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,27,34
p17554996_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,66,106
p17554996_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,17554996-78dc-4b50-bdd2-9608ca688462,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Positive,-1,1
p17554996_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,-1,0
p17554996_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,-1,3
p17554996_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,57,68
p17554996_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,10,2
p17554996_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,149,11
p17554996_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,4,-1
p17554996_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,61,26
p17554996_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,17554996-78dc-4b50-bdd2-9608ca688462,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,30,23
p17554996_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,137,63
p17554996_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,17554996-78dc-4b50-bdd2-9608ca688462,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,83,13
p17554996_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,17554996-78dc-4b50-bdd2-9608ca688462,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,15
p17554996_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,187,94
p17554996_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,37
p17554996_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,-1,34
p17554996_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,17554996-78dc-4b50-bdd2-9608ca688462,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,15
p17554996_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,17554996-78dc-4b50-bdd2-9608ca688462,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,94,6
p17554996_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,17554996-78dc-4b50-bdd2-9608ca688462,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,182,36
p17554996_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,-1,22
p17554996_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,90,30
p17554996_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,80,16
p17554996_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,62,9
p17554996_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,9,49
p17554996_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,17554996-78dc-4b50-bdd2-9608ca688462,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,3,-1
p17554996_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,17554996-78dc-4b50-bdd2-9608ca688462,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,125,8
p17554996_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
p17554996_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,SlightlyPositive,-1,10
p17554996_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,-1,-1
p17554996_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,59,5
p17554996_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,17554996-78dc-4b50-bdd2-9608ca688462,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,-1,80
p17554996_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,17554996-78dc-4b50-bdd2-9608ca688462,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,33,2
p17554996_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Positive,16,4
p17554996_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Positive,2,74
p17554996_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,-1,27
p17554996_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,17554996-78dc-4b50-bdd2-9608ca688462,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,-1
p17554996_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,17554996-78dc-4b50-bdd2-9608ca688462,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,194,0
p273deec0_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,-1,57
p273deec0_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,31
p273deec0_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,13,14
p273deec0_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,174,93
p273deec0_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Positive,20,64
p273deec0_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,-1,18
p273deec0_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,6,13
p273deec0_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,24,7
p273deec0_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,Negative,14,87
p273deec0_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,SlightlyPositive,-1,3
p273deec0_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,55,0
p273deec0_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,-1,112
p273deec0_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,108,13
p273deec0_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,13
p273deec0_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Positive,23,1
p273deec0_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,41,24
p273deec0_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,39,3
p273deec0_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,51,46
p273deec0_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,10,2
p273deec0_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,98,11
p273deec0_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,4,51
p273deec0_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,83,26
p273deec0_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,30,23
p273deec0_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,29,63
p273deec0_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,154,-1
p273deec0_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,81
p273deec0_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,79,0
p273deec0_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,89,39
p273deec0_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,140,34
p273deec0_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,81
p273deec0_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,45,6
p273deec0_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,42,13
p273deec0_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,197,22
p273deec0_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,103,30
p273deec0_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,45,16
p273deec0_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,273deec0-d005-4c6c-b59e-818a5b35c9ea,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,78,9
